timestamp,hour_of_day,day_of_week,month,grid_load_percentage,frequency_hz,voltage_kv,renewable_percentage,temperature_celsius
2025-01-15T19:00:00,19,2,1,69.37,50.072,217.2,18.06,30.9
2025-01-15T20:00:00,20,2,1,68.64,49.955,224.3,15.13,25.6
2025-01-15T21:00:00,21,2,1,71.5,49.982,215.3,27.76,23.4
2025-01-15T22:00:00,22,2,1,72.12,49.86,212.8,27.03,27.0
2025-01-15T23:00:00,23,2,1,40.01,50.064,217.8,22.66,38.4
2025-01-16T00:00:00,0,3,1,37.07,49.813,220.7,30.91,39.4
2025-01-16T01:00:00,1,3,1,33.2,49.95,224.5,26.13,31.8
2025-01-16T02:00:00,2,3,1,40.82,49.917,223.3,27.9,29.4
2025-01-16T03:00:00,3,3,1,33.09,49.8,222.4,34.48,23.5
2025-01-16T04:00:00,4,3,1,37.07,50.084,224.1,17.72,33.9
2025-01-16T05:00:00,5,3,1,37.56,50.006,224.2,29.22,22.5
2025-01-16T06:00:00,6,3,1,64.28,49.968,227.8,25.32,24.7
2025-01-16T07:00:00,7,3,1,62.87,49.922,214.9,27.86,28.6
2025-01-16T08:00:00,8,3,1,56.02,49.985,221.6,30.04,20.5
2025-01-16T09:00:00,9,3,1,71.48,49.918,216.9,30.78,23.7
2025-01-16T10:00:00,10,3,1,70.73,50.154,218.9,19.25,29.8
2025-01-16T11:00:00,11,3,1,83.11,49.937,222.7,24.71,22.4
2025-01-16T12:00:00,12,3,1,76.75,50.038,222.9,23.0,22.6
2025-01-16T13:00:00,13,3,1,61.18,50.001,222.2,24.51,21.3
2025-01-16T14:00:00,14,3,1,69.57,50.093,224.4,29.85,20.8
2025-01-16T15:00:00,15,3,1,59.71,50.019,220.1,18.99,32.3
2025-01-16T16:00:00,16,3,1,56.01,49.86,223.7,34.41,36.8
2025-01-16T17:00:00,17,3,1,63.64,49.935,216.5,30.36,35.5
2025-01-16T18:00:00,18,3,1,83.12,49.918,219.4,31.31,33.7
2025-01-16T19:00:00,19,3,1,75.62,49.988,221.1,17.97,39.4
2025-01-16T20:00:00,20,3,1,73.43,49.856,215.8,22.05,30.8
2025-01-16T21:00:00,21,3,1,72.66,50.058,222.9,28.73,29.1
2025-01-16T22:00:00,22,3,1,76.27,50.024,219.2,19.06,25.1
2025-01-16T23:00:00,23,3,1,25.86,50.066,217.4,20.02,30.9
2025-01-17T00:00:00,0,4,1,41.82,50.072,219.9,20.85,36.7
2025-01-17T01:00:00,1,4,1,32.59,49.947,218.9,22.91,34.9
2025-01-17T02:00:00,2,4,1,38.4,49.923,209.4,22.38,22.3
2025-01-17T03:00:00,3,4,1,36.97,50.084,215.5,32.25,25.3
2025-01-17T04:00:00,4,4,1,32.71,50.009,219.3,33.53,26.0
2025-01-17T05:00:00,5,4,1,34.28,49.809,218.7,29.99,24.2
2025-01-17T06:00:00,6,4,1,65.96,49.998,219.2,17.28,36.2
2025-01-17T07:00:00,7,4,1,62.5,50.024,218.3,28.78,31.6
2025-01-17T08:00:00,8,4,1,59.13,50.043,210.2,16.79,34.9
2025-01-17T09:00:00,9,4,1,66.3,49.928,222.2,19.68,20.3
2025-01-17T10:00:00,10,4,1,73.55,50.044,220.6,23.51,20.2
2025-01-17T11:00:00,11,4,1,78.74,49.971,217.7,18.09,33.3
2025-01-17T12:00:00,12,4,1,80.27,49.902,218.4,30.75,32.7
2025-01-17T13:00:00,13,4,1,57.94,50.031,227.7,21.86,21.9
2025-01-17T14:00:00,14,4,1,53.06,49.889,224.7,18.16,26.4
2025-01-17T15:00:00,15,4,1,58.99,50.068,217.9,25.15,22.8
2025-01-17T16:00:00,16,4,1,62.54,49.984,217.4,16.16,24.7
2025-01-17T17:00:00,17,4,1,60.29,49.863,223.3,32.0,32.6
2025-01-17T18:00:00,18,4,1,70.81,49.843,212.6,27.6,24.0
2025-01-17T19:00:00,19,4,1,70.0,49.951,218.8,22.52,21.3
2025-01-17T20:00:00,20,4,1,78.31,50.155,224.5,31.59,28.4
2025-01-17T21:00:00,21,4,1,75.15,49.906,219.9,28.59,26.4
2025-01-17T22:00:00,22,4,1,81.95,49.87,213.2,18.54,34.5
2025-01-17T23:00:00,23,4,1,32.47,49.925,223.1,21.38,39.1
2025-01-18T00:00:00,0,5,1,35.22,50.026,224.0,22.91,21.0
2025-01-18T01:00:00,1,5,1,39.17,49.939,222.0,20.81,26.3
2025-01-18T02:00:00,2,5,1,32.6,49.789,201.6,18.26,33.0
2025-01-18T03:00:00,3,5,1,36.8,49.981,227.3,31.77,28.9
2025-01-18T04:00:00,4,5,1,31.34,50.012,222.1,19.98,21.9
2025-01-18T05:00:00,5,5,1,32.22,49.913,220.7,28.68,33.8
2025-01-18T06:00:00,6,5,1,69.5,49.952,217.1,27.99,33.8
2025-01-18T07:00:00,7,5,1,62.83,50.062,215.8,29.39,23.1
2025-01-18T08:00:00,8,5,1,61.99,49.984,222.2,20.14,36.3
2025-01-18T09:00:00,9,5,1,75.37,49.857,213.6,34.92,36.3
2025-01-18T10:00:00,10,5,1,71.36,49.942,219.8,21.69,27.6
2025-01-18T11:00:00,11,5,1,70.72,50.018,219.9,15.06,28.5
2025-01-18T12:00:00,12,5,1,75.95,49.952,228.9,15.0,27.4
2025-01-18T13:00:00,13,5,1,54.1,50.006,208.9,17.65,33.8
2025-01-18T14:00:00,14,5,1,53.29,50.045,213.9,26.2,37.8
2025-01-18T15:00:00,15,5,1,55.8,49.961,220.7,32.27,25.3
2025-01-18T16:00:00,16,5,1,59.17,49.905,212.5,27.45,25.3
2025-01-18T17:00:00,17,5,1,65.6,49.912,216.7,22.07,35.3
2025-01-18T18:00:00,18,5,1,73.6,50.116,223.0,19.95,25.2
2025-01-18T19:00:00,19,5,1,78.29,50.055,220.0,17.16,39.8
2025-01-18T20:00:00,20,5,1,74.74,49.877,216.5,34.16,32.6
2025-01-18T21:00:00,21,5,1,66.42,50.092,212.8,24.04,38.9
2025-01-18T22:00:00,22,5,1,80.18,49.82,227.8,16.89,31.9
2025-01-18T23:00:00,23,5,1,33.93,49.901,222.5,19.0,21.2
2025-01-19T00:00:00,0,6,1,33.3,50.162,218.5,23.71,29.9
2025-01-19T01:00:00,1,6,1,39.15,49.957,223.7,16.03,32.5
2025-01-19T02:00:00,2,6,1,36.1,50.127,225.3,34.82,31.5
2025-01-19T03:00:00,3,6,1,27.71,49.89,216.0,34.96,37.0
2025-01-19T04:00:00,4,6,1,30.17,49.91,212.3,19.61,35.9
2025-01-19T05:00:00,5,6,1,34.03,50.163,226.4,18.89,22.6
2025-01-19T06:00:00,6,6,1,66.31,49.929,221.2,23.49,20.8
2025-01-19T07:00:00,7,6,1,64.66,49.874,214.2,26.33,35.3
2025-01-19T08:00:00,8,6,1,63.48,50.04,220.6,18.78,39.5
2025-01-19T09:00:00,9,6,1,72.38,50.175,213.6,22.03,24.4
2025-01-19T10:00:00,10,6,1,76.96,50.017,215.9,29.27,21.6
2025-01-19T11:00:00,11,6,1,73.29,49.953,228.3,18.29,23.1
2025-01-19T12:00:00,12,6,1,78.52,50.053,225.7,31.96,28.6
2025-01-19T13:00:00,13,6,1,64.77,49.959,214.5,34.59,29.0
2025-01-19T14:00:00,14,6,1,61.08,50.045,216.1,22.37,34.6
2025-01-19T15:00:00,15,6,1,63.03,50.089,221.9,19.2,35.0
2025-01-19T16:00:00,16,6,1,60.69,50.004,219.9,30.29,32.0
2025-01-19T17:00:00,17,6,1,61.17,50.102,224.6,25.95,36.3
2025-01-19T18:00:00,18,6,1,70.59,50.019,222.2,22.14,38.8
2025-01-19T19:00:00,19,6,1,79.14,50.12,221.5,30.94,20.9
2025-01-19T20:00:00,20,6,1,73.96,49.826,222.3,28.05,23.3
2025-01-19T21:00:00,21,6,1,69.18,50.048,214.4,23.43,20.5
2025-01-19T22:00:00,22,6,1,79.09,49.942,223.9,28.25,26.2
2025-01-19T23:00:00,23,6,1,30.75,50.144,225.8,26.29,38.7
2025-01-20T00:00:00,0,0,1,37.82,50.052,228.9,18.67,25.9
2025-01-20T01:00:00,1,0,1,31.41,50.135,220.1,21.74,28.8
2025-01-20T02:00:00,2,0,1,30.9,50.024,211.3,15.26,31.7
2025-01-20T03:00:00,3,0,1,30.48,49.882,216.0,32.85,24.6
2025-01-20T04:00:00,4,0,1,37.85,49.988,226.4,22.12,28.3
2025-01-20T05:00:00,5,0,1,32.57,50.064,219.6,26.01,24.3
2025-01-20T06:00:00,6,0,1,64.41,50.025,216.8,26.43,39.7
2025-01-20T07:00:00,7,0,1,54.37,50.241,215.0,17.71,35.2
2025-01-20T08:00:00,8,0,1,56.61,49.89,225.1,21.38,37.0
2025-01-20T09:00:00,9,0,1,80.04,50.049,226.3,18.57,38.1
2025-01-20T10:00:00,10,0,1,63.56,50.051,224.5,19.94,25.2
2025-01-20T11:00:00,11,0,1,78.38,50.031,220.2,29.86,34.9
2025-01-20T12:00:00,12,0,1,72.42,49.844,213.5,29.62,22.0
2025-01-20T13:00:00,13,0,1,54.86,49.969,214.1,21.05,38.1
2025-01-20T14:00:00,14,0,1,56.81,49.924,221.4,19.04,27.0
2025-01-20T15:00:00,15,0,1,58.71,49.943,221.1,31.33,34.1
2025-01-20T16:00:00,16,0,1,56.69,49.854,222.7,27.59,25.1
2025-01-20T17:00:00,17,0,1,60.73,49.717,215.1,25.65,30.4
2025-01-20T18:00:00,18,0,1,79.54,49.967,221.8,20.22,28.7
2025-01-20T19:00:00,19,0,1,64.84,50.111,223.9,31.12,34.7
2025-01-20T20:00:00,20,0,1,72.26,49.996,216.6,34.33,27.6
2025-01-20T21:00:00,21,0,1,75.19,49.89,220.1,34.91,29.8
2025-01-20T22:00:00,22,0,1,70.36,49.939,215.9,21.35,20.2
2025-01-20T23:00:00,23,0,1,44.75,50.12,219.7,30.07,31.5
2025-01-21T00:00:00,0,1,1,43.01,50.04,215.9,17.11,35.4
2025-01-21T01:00:00,1,1,1,41.04,50.068,216.8,27.36,27.2
2025-01-21T02:00:00,2,1,1,37.24,50.083,210.8,34.73,36.8
2025-01-21T03:00:00,3,1,1,37.09,50.029,218.3,17.4,25.0
2025-01-21T04:00:00,4,1,1,42.88,50.084,218.7,21.45,20.7
2025-01-21T05:00:00,5,1,1,31.79,49.896,225.5,27.66,20.5
2025-01-21T06:00:00,6,1,1,64.05,50.158,220.6,27.38,38.8
2025-01-21T07:00:00,7,1,1,52.87,49.947,221.9,20.4,28.1
2025-01-21T08:00:00,8,1,1,60.66,49.906,218.6,34.69,25.0
2025-01-21T09:00:00,9,1,1,77.91,49.789,218.1,21.16,27.6
2025-01-21T10:00:00,10,1,1,75.17,49.949,223.1,21.49,31.0
2025-01-21T11:00:00,11,1,1,77.04,50.013,220.9,24.28,23.3
2025-01-21T12:00:00,12,1,1,76.17,50.003,223.1,18.78,38.1
2025-01-21T13:00:00,13,1,1,62.26,50.063,213.3,20.86,22.7
2025-01-21T14:00:00,14,1,1,59.12,49.837,219.0,16.12,20.5
2025-01-21T15:00:00,15,1,1,63.63,49.862,212.3,34.44,26.1
2025-01-21T16:00:00,16,1,1,66.07,50.038,229.6,34.49,26.5
2025-01-21T17:00:00,17,1,1,60.64,49.988,216.2,25.81,31.6
2025-01-21T18:00:00,18,1,1,77.34,50.028,214.2,23.07,23.1
2025-01-21T19:00:00,19,1,1,75.0,50.01,220.9,17.01,38.4
2025-01-21T20:00:00,20,1,1,69.87,50.051,219.5,30.71,32.7
2025-01-21T21:00:00,21,1,1,78.76,49.921,229.9,22.9,23.2
2025-01-21T22:00:00,22,1,1,75.9,50.056,218.5,23.95,33.2
2025-01-21T23:00:00,23,1,1,34.64,49.898,213.5,24.45,29.9
2025-01-22T00:00:00,0,2,1,34.99,50.17,219.7,15.64,22.8
2025-01-22T01:00:00,1,2,1,41.07,49.961,228.8,24.22,39.6
2025-01-22T02:00:00,2,2,1,30.09,50.018,228.9,15.75,27.3
2025-01-22T03:00:00,3,2,1,25.4,49.862,216.3,20.66,36.6
2025-01-22T04:00:00,4,2,1,40.58,49.968,219.6,33.91,26.0
2025-01-22T05:00:00,5,2,1,39.43,49.951,218.5,19.92,35.5
2025-01-22T06:00:00,6,2,1,54.58,49.97,219.9,25.79,35.9
2025-01-22T07:00:00,7,2,1,55.1,49.919,222.6,20.54,33.9
2025-01-22T08:00:00,8,2,1,62.45,49.948,222.4,27.89,22.0
2025-01-22T09:00:00,9,2,1,85.36,49.799,229.9,25.26,26.8
2025-01-22T10:00:00,10,2,1,80.11,49.992,218.1,20.13,29.1
2025-01-22T11:00:00,11,2,1,74.36,49.754,225.7,31.53,38.3
2025-01-22T12:00:00,12,2,1,70.95,49.997,213.7,20.67,36.7
2025-01-22T13:00:00,13,2,1,58.44,50.128,220.7,34.71,30.9
2025-01-22T14:00:00,14,2,1,61.3,50.059,219.1,28.18,34.1
2025-01-22T15:00:00,15,2,1,55.55,50.036,224.8,16.8,22.8
2025-01-22T16:00:00,16,2,1,53.94,49.899,222.8,23.59,33.7
2025-01-22T17:00:00,17,2,1,53.46,49.852,216.3,26.01,21.9
2025-01-22T18:00:00,18,2,1,76.48,49.909,220.1,20.82,34.0
2025-01-22T19:00:00,19,2,1,70.99,50.149,219.7,19.6,33.1
2025-01-22T20:00:00,20,2,1,73.83,50.196,217.3,18.14,24.0
2025-01-22T21:00:00,21,2,1,76.87,50.121,227.0,23.92,26.3
2025-01-22T22:00:00,22,2,1,69.85,50.033,222.2,32.48,21.5
2025-01-22T23:00:00,23,2,1,31.2,49.945,220.9,32.58,27.8
2025-01-23T00:00:00,0,3,1,31.34,50.054,218.9,19.18,31.4
2025-01-23T01:00:00,1,3,1,40.43,49.899,215.0,17.29,24.3
2025-01-23T02:00:00,2,3,1,35.57,50.143,223.0,30.95,26.2
2025-01-23T03:00:00,3,3,1,34.0,50.067,229.4,34.62,20.3
2025-01-23T04:00:00,4,3,1,39.01,49.985,224.7,21.27,39.3
2025-01-23T05:00:00,5,3,1,43.97,49.947,216.2,24.06,22.5
2025-01-23T06:00:00,6,3,1,57.42,49.991,218.9,27.68,37.4
2025-01-23T07:00:00,7,3,1,62.67,50.021,220.9,29.41,23.9
2025-01-23T08:00:00,8,3,1,61.03,49.771,221.7,31.14,36.0
2025-01-23T09:00:00,9,3,1,74.38,50.13,216.5,27.28,27.5
2025-01-23T10:00:00,10,3,1,80.04,49.933,217.7,15.43,36.8
2025-01-23T11:00:00,11,3,1,75.48,50.004,215.6,27.17,38.3
2025-01-23T12:00:00,12,3,1,68.01,50.007,223.1,30.14,21.6
2025-01-23T13:00:00,13,3,1,57.24,49.809,219.0,28.0,39.2
2025-01-23T14:00:00,14,3,1,66.76,50.072,217.9,23.36,30.2
2025-01-23T15:00:00,15,3,1,59.55,49.841,219.8,24.5,34.4
2025-01-23T16:00:00,16,3,1,65.09,49.857,217.6,32.68,32.5
2025-01-23T17:00:00,17,3,1,56.29,49.978,218.1,34.88,25.4
2025-01-23T18:00:00,18,3,1,81.83,50.219,217.8,20.69,39.1
2025-01-23T19:00:00,19,3,1,74.55,50.027,222.0,21.46,30.4
2025-01-23T20:00:00,20,3,1,77.12,50.194,211.9,27.64,24.6
2025-01-23T21:00:00,21,3,1,67.0,49.821,225.7,28.9,25.0
2025-01-23T22:00:00,22,3,1,72.09,49.927,222.5,27.74,22.0
2025-01-23T23:00:00,23,3,1,37.9,50.066,210.6,17.11,20.6
2025-01-24T00:00:00,0,4,1,34.65,49.991,210.8,32.2,37.5
2025-01-24T01:00:00,1,4,1,34.96,49.994,224.1,30.48,31.8
2025-01-24T02:00:00,2,4,1,36.86,49.902,217.7,29.93,35.5
2025-01-24T03:00:00,3,4,1,40.01,50.084,221.6,17.9,36.9
2025-01-24T04:00:00,4,4,1,40.18,50.032,209.9,32.94,37.5
2025-01-24T05:00:00,5,4,1,36.91,50.091,215.7,16.83,21.7
2025-01-24T06:00:00,6,4,1,57.28,50.001,227.0,32.79,25.1
2025-01-24T07:00:00,7,4,1,58.4,50.021,216.7,20.3,20.5
2025-01-24T08:00:00,8,4,1,60.24,50.006,226.3,34.14,31.4
2025-01-24T09:00:00,9,4,1,70.27,50.107,217.0,23.61,31.5
2025-01-24T10:00:00,10,4,1,67.59,50.022,211.8,30.32,31.9
2025-01-24T11:00:00,11,4,1,71.85,50.028,221.9,20.64,31.8
2025-01-24T12:00:00,12,4,1,78.07,50.0,216.0,33.41,29.2
2025-01-24T13:00:00,13,4,1,55.19,50.109,219.4,20.92,33.9
2025-01-24T14:00:00,14,4,1,57.78,50.171,226.0,20.12,36.4
2025-01-24T15:00:00,15,4,1,55.97,49.97,219.7,26.39,23.9
2025-01-24T16:00:00,16,4,1,66.87,49.985,217.3,24.48,29.5
2025-01-24T17:00:00,17,4,1,57.08,50.186,217.8,20.38,25.2
2025-01-24T18:00:00,18,4,1,74.7,49.975,221.9,18.62,37.9
2025-01-24T19:00:00,19,4,1,68.55,50.044,222.9,31.17,39.2
2025-01-24T20:00:00,20,4,1,73.55,50.082,226.6,17.22,23.4
2025-01-24T21:00:00,21,4,1,73.59,49.994,221.7,30.97,35.0
2025-01-24T22:00:00,22,4,1,78.39,50.073,220.9,23.51,38.5
2025-01-24T23:00:00,23,4,1,38.96,50.131,212.8,32.1,38.3
2025-01-25T00:00:00,0,5,1,35.73,50.041,219.9,20.7,20.3
2025-01-25T01:00:00,1,5,1,44.05,49.99,227.0,21.87,21.3
2025-01-25T02:00:00,2,5,1,36.28,49.987,214.1,15.91,31.3
2025-01-25T03:00:00,3,5,1,36.84,49.78,212.3,34.39,25.3
2025-01-25T04:00:00,4,5,1,27.55,49.994,225.5,18.95,33.5
2025-01-25T05:00:00,5,5,1,31.28,49.976,218.6,15.46,32.6
2025-01-25T06:00:00,6,5,1,60.25,50.081,222.6,16.72,31.9
2025-01-25T07:00:00,7,5,1,61.09,49.953,220.4,18.12,31.0
2025-01-25T08:00:00,8,5,1,49.21,49.997,215.1,30.38,36.2
2025-01-25T09:00:00,9,5,1,81.95,49.866,224.4,31.05,25.0
2025-01-25T10:00:00,10,5,1,79.32,49.844,215.0,26.83,25.0
2025-01-25T11:00:00,11,5,1,82.31,49.894,225.8,21.98,20.6
2025-01-25T12:00:00,12,5,1,80.72,50.168,219.4,33.66,35.2
2025-01-25T13:00:00,13,5,1,62.63,49.997,228.9,34.24,20.4
2025-01-25T14:00:00,14,5,1,67.37,50.011,223.2,22.89,21.3
2025-01-25T15:00:00,15,5,1,65.4,50.101,213.4,30.42,36.3
2025-01-25T16:00:00,16,5,1,56.46,50.11,222.1,23.2,24.5
2025-01-25T17:00:00,17,5,1,56.75,49.907,217.5,31.31,27.7
2025-01-25T18:00:00,18,5,1,68.42,49.893,217.9,34.53,39.3
2025-01-25T19:00:00,19,5,1,87.93,49.843,209.8,22.69,35.8
2025-01-25T20:00:00,20,5,1,70.92,50.038,223.5,18.65,35.1
2025-01-25T21:00:00,21,5,1,79.15,50.066,222.0,27.75,32.5
2025-01-25T22:00:00,22,5,1,70.48,50.169,217.7,26.87,33.8
2025-01-25T23:00:00,23,5,1,27.86,49.802,217.5,19.94,23.7
2025-01-26T00:00:00,0,6,1,44.31,49.979,217.6,27.22,29.6
2025-01-26T01:00:00,1,6,1,40.09,50.02,224.9,23.74,33.0
2025-01-26T02:00:00,2,6,1,38.89,49.946,221.0,30.45,27.9
2025-01-26T03:00:00,3,6,1,25.55,50.082,218.5,16.38,36.8
2025-01-26T04:00:00,4,6,1,35.55,50.075,223.9,23.71,37.6
2025-01-26T05:00:00,5,6,1,37.11,49.854,215.2,34.66,20.6
2025-01-26T06:00:00,6,6,1,57.77,49.806,214.4,22.41,28.0
2025-01-26T07:00:00,7,6,1,55.14,50.173,224.6,30.21,21.8
2025-01-26T08:00:00,8,6,1,57.91,49.957,224.6,29.13,26.3
2025-01-26T09:00:00,9,6,1,76.1,50.043,224.4,28.77,39.1
2025-01-26T10:00:00,10,6,1,74.33,50.052,214.1,23.24,25.5
2025-01-26T11:00:00,11,6,1,77.7,50.145,214.5,19.2,23.6
2025-01-26T12:00:00,12,6,1,70.99,49.976,220.7,28.48,36.1
2025-01-26T13:00:00,13,6,1,67.04,49.987,216.5,17.88,21.8
2025-01-26T14:00:00,14,6,1,62.85,50.041,222.5,33.27,35.3
2025-01-26T15:00:00,15,6,1,58.07,49.941,225.6,23.17,25.6
2025-01-26T16:00:00,16,6,1,55.61,49.962,217.2,27.3,38.1
2025-01-26T17:00:00,17,6,1,57.11,49.917,222.6,21.21,30.9
2025-01-26T18:00:00,18,6,1,72.64,50.061,221.9,28.49,22.7
2025-01-26T19:00:00,19,6,1,77.99,49.823,219.0,26.76,33.5
2025-01-26T20:00:00,20,6,1,75.93,49.944,226.2,30.87,28.3
2025-01-26T21:00:00,21,6,1,74.97,50.006,221.8,34.27,34.4
2025-01-26T22:00:00,22,6,1,67.85,49.95,223.6,17.6,29.2
2025-01-26T23:00:00,23,6,1,34.71,50.088,218.2,31.08,31.0
2025-01-27T00:00:00,0,0,1,43.63,49.92,218.5,15.08,34.8
2025-01-27T01:00:00,1,0,1,37.92,49.933,225.0,30.57,36.0
2025-01-27T02:00:00,2,0,1,33.93,50.008,222.6,27.41,27.3
2025-01-27T03:00:00,3,0,1,35.99,50.015,220.1,24.45,36.8
2025-01-27T04:00:00,4,0,1,29.95,49.969,226.1,23.91,26.4
2025-01-27T05:00:00,5,0,1,30.21,50.045,225.9,15.93,20.7
2025-01-27T06:00:00,6,0,1,61.05,49.963,212.9,26.5,27.4
2025-01-27T07:00:00,7,0,1,57.34,49.893,216.1,24.16,23.4
2025-01-27T08:00:00,8,0,1,61.42,50.109,219.6,27.59,37.2
2025-01-27T09:00:00,9,0,1,71.42,49.996,217.9,29.12,23.9
2025-01-27T10:00:00,10,0,1,74.72,49.847,218.8,24.69,32.7
2025-01-27T11:00:00,11,0,1,79.62,50.078,218.0,34.24,33.0
2025-01-27T12:00:00,12,0,1,82.04,50.112,223.1,21.94,39.9
2025-01-27T13:00:00,13,0,1,55.91,50.05,227.5,33.24,39.4
2025-01-27T14:00:00,14,0,1,62.82,50.07,220.7,21.72,38.6
2025-01-27T15:00:00,15,0,1,58.43,49.843,226.8,21.78,31.1
2025-01-27T16:00:00,16,0,1,47.71,49.981,223.1,23.67,22.0
2025-01-27T17:00:00,17,0,1,56.99,49.985,218.8,26.04,23.0
2025-01-27T18:00:00,18,0,1,75.04,49.85,222.4,26.8,21.7
2025-01-27T19:00:00,19,0,1,73.12,49.969,218.2,27.6,22.1
2025-01-27T20:00:00,20,0,1,80.97,49.993,216.6,18.85,30.3
2025-01-27T21:00:00,21,0,1,79.34,50.021,216.6,15.24,36.1
2025-01-27T22:00:00,22,0,1,78.86,49.806,219.4,21.59,21.0
2025-01-27T23:00:00,23,0,1,40.58,49.927,219.1,22.26,26.9
2025-01-28T00:00:00,0,1,1,28.54,50.142,212.5,27.16,27.8
2025-01-28T01:00:00,1,1,1,30.95,49.948,212.8,27.69,20.3
2025-01-28T02:00:00,2,1,1,31.26,49.905,224.5,16.93,21.3
2025-01-28T03:00:00,3,1,1,33.86,49.883,227.1,18.55,34.0
2025-01-28T04:00:00,4,1,1,36.97,49.846,211.2,29.42,32.3
2025-01-28T05:00:00,5,1,1,29.23,49.891,220.2,26.71,33.9
2025-01-28T06:00:00,6,1,1,57.09,50.091,224.5,24.35,28.1
2025-01-28T07:00:00,7,1,1,55.77,49.977,214.0,29.52,29.0
2025-01-28T08:00:00,8,1,1,62.09,49.883,214.0,33.84,26.6
2025-01-28T09:00:00,9,1,1,79.6,50.035,219.7,24.58,32.3
2025-01-28T10:00:00,10,1,1,68.49,50.016,219.9,18.79,23.3
2025-01-28T11:00:00,11,1,1,76.77,50.129,224.8,32.97,24.7
2025-01-28T12:00:00,12,1,1,77.2,49.994,213.4,20.77,37.4
2025-01-28T13:00:00,13,1,1,48.3,50.139,213.1,18.65,32.3
2025-01-28T14:00:00,14,1,1,60.93,49.94,210.3,31.85,35.8
2025-01-28T15:00:00,15,1,1,63.53,50.128,223.9,18.86,38.4
2025-01-28T16:00:00,16,1,1,58.05,50.203,223.0,16.93,26.4
2025-01-28T17:00:00,17,1,1,55.02,50.189,224.8,15.35,20.2
2025-01-28T18:00:00,18,1,1,76.36,49.961,229.9,27.07,20.7
2025-01-28T19:00:00,19,1,1,81.15,50.054,216.1,27.91,28.9
2025-01-28T20:00:00,20,1,1,74.72,49.968,224.1,31.49,30.1
2025-01-28T21:00:00,21,1,1,69.74,49.845,216.7,16.85,27.4
2025-01-28T22:00:00,22,1,1,80.79,50.124,222.3,33.8,37.5
2025-01-28T23:00:00,23,1,1,34.58,50.159,217.9,33.58,34.8
2025-01-29T00:00:00,0,2,1,32.7,49.98,214.5,32.3,39.1
2025-01-29T01:00:00,1,2,1,40.72,49.803,220.3,23.13,21.5
2025-01-29T02:00:00,2,2,1,25.02,50.108,218.3,15.17,34.7
2025-01-29T03:00:00,3,2,1,37.94,50.002,219.0,18.63,32.2
2025-01-29T04:00:00,4,2,1,35.04,49.858,214.9,27.13,21.6
2025-01-29T05:00:00,5,2,1,32.33,49.862,223.2,25.99,32.1
2025-01-29T06:00:00,6,2,1,62.18,49.943,220.9,33.96,24.9
2025-01-29T07:00:00,7,2,1,62.81,50.112,228.5,20.35,28.2
2025-01-29T08:00:00,8,2,1,62.41,49.986,215.1,26.31,22.5
2025-01-29T09:00:00,9,2,1,72.02,50.198,220.4,33.87,37.8
2025-01-29T10:00:00,10,2,1,73.28,50.111,221.6,23.83,31.3
2025-01-29T11:00:00,11,2,1,77.86,49.865,218.6,24.03,36.1
2025-01-29T12:00:00,12,2,1,79.02,49.866,224.0,29.92,27.2
2025-01-29T13:00:00,13,2,1,60.51,50.085,220.6,19.53,29.5
2025-01-29T14:00:00,14,2,1,57.92,49.858,220.3,26.08,39.1
2025-01-29T15:00:00,15,2,1,61.84,50.16,213.0,31.75,30.1
2025-01-29T16:00:00,16,2,1,63.14,49.944,223.6,33.89,30.9
2025-01-29T17:00:00,17,2,1,57.58,49.854,225.1,21.61,31.6
2025-01-29T18:00:00,18,2,1,58.06,49.791,220.3,29.83,33.6
2025-01-29T19:00:00,19,2,1,84.21,50.089,222.1,26.02,28.2
2025-01-29T20:00:00,20,2,1,72.14,49.889,218.1,34.71,32.2
2025-01-29T21:00:00,21,2,1,79.23,49.997,226.8,28.09,39.8
2025-01-29T22:00:00,22,2,1,66.35,50.0,223.2,15.34,39.9
2025-01-29T23:00:00,23,2,1,36.14,50.14,221.0,17.36,25.8
2025-01-30T00:00:00,0,3,1,26.96,49.936,213.9,25.18,26.0
2025-01-30T01:00:00,1,3,1,34.43,49.958,226.0,30.85,32.8
2025-01-30T02:00:00,2,3,1,35.3,50.093,220.3,31.52,24.2
2025-01-30T03:00:00,3,3,1,30.73,50.048,221.2,34.31,33.2
2025-01-30T04:00:00,4,3,1,30.78,50.015,218.4,25.77,26.3
2025-01-30T05:00:00,5,3,1,34.15,49.864,213.4,19.97,39.4
2025-01-30T06:00:00,6,3,1,62.01,49.834,223.9,19.58,32.3
2025-01-30T07:00:00,7,3,1,56.12,49.948,223.8,31.06,21.8
2025-01-30T08:00:00,8,3,1,58.79,49.907,222.3,15.47,22.3
2025-01-30T09:00:00,9,3,1,62.29,50.113,214.4,27.17,34.5
2025-01-30T10:00:00,10,3,1,73.5,50.043,210.9,16.65,20.6
2025-01-30T11:00:00,11,3,1,71.06,49.95,221.8,15.31,28.8
2025-01-30T12:00:00,12,3,1,72.65,49.981,219.9,31.97,36.0
2025-01-30T13:00:00,13,3,1,63.57,50.153,222.4,33.61,31.3
2025-01-30T14:00:00,14,3,1,59.17,50.0,226.6,30.24,32.9
2025-01-30T15:00:00,15,3,1,60.88,50.18,211.1,22.95,27.0
