date,time_slot,price_per_kwh,demand_charge,total_cost_per_kwh,time_of_use_category
2025-10-24,12:00-18:00,9.59,2.88,12.47,off-peak
2025-10-24,18:00-22:00,14.0,4.2,18.2,peak
2025-10-24,22:00-24:00,8.35,2.51,10.86,off-peak
2025-10-25,00:00-06:00,7.69,2.31,9.99,off-peak
2025-10-25,06:00-09:00,10.98,3.3,14.28,off-peak
2025-10-25,09:00-12:00,12.94,3.88,16.82,peak
2025-10-25,12:00-18:00,9.78,2.93,12.71,off-peak
2025-10-25,18:00-22:00,13.93,4.18,18.11,peak
2025-10-25,22:00-24:00,8.67,2.6,11.27,off-peak
2025-10-26,00:00-06:00,8.03,2.41,10.44,off-peak
2025-10-26,06:00-09:00,10.91,3.27,14.19,off-peak
2025-10-26,09:00-12:00,12.99,3.9,16.88,peak
2025-10-26,12:00-18:00,9.56,2.87,12.43,off-peak
2025-10-26,18:00-22:00,13.95,4.18,18.13,peak
2025-10-26,22:00-24:00,8.38,2.51,10.89,off-peak
2025-10-27,00:00-06:00,7.55,2.27,9.82,off-peak
2025-10-27,06:00-09:00,10.91,3.27,14.19,off-peak
2025-10-27,09:00-12:00,12.16,3.65,15.8,peak
2025-10-27,12:00-18:00,9.54,2.86,12.4,off-peak
2025-10-27,18:00-22:00,13.6,4.08,17.67,peak
2025-10-27,22:00-24:00,8.44,2.53,10.97,off-peak
2025-10-28,00:00-06:00,7.91,2.37,10.28,off-peak
2025-10-28,06:00-09:00,10.9,3.27,14.18,off-peak
2025-10-28,09:00-12:00,12.02,3.61,15.63,peak
2025-10-28,12:00-18:00,10.42,3.13,13.55,off-peak
2025-10-28,18:00-22:00,13.9,4.17,18.08,peak
2025-10-28,22:00-24:00,8.22,2.47,10.69,off-peak
2025-10-29,00:00-06:00,8.48,2.54,11.02,off-peak
2025-10-29,06:00-09:00,10.91,3.27,14.19,off-peak
2025-10-29,09:00-12:00,12.63,3.79,16.42,peak
2025-10-29,12:00-18:00,9.59,2.88,12.47,off-peak
2025-10-29,18:00-22:00,14.27,4.28,18.55,peak
2025-10-29,22:00-24:00,8.08,2.42,10.5,off-peak
2025-10-30,00:00-06:00,7.76,2.33,10.09,off-peak
2025-10-30,06:00-09:00,10.6,3.18,13.79,off-peak
2025-10-30,09:00-12:00,12.03,3.61,15.65,peak
2025-10-30,12:00-18:00,9.8,2.94,12.74,off-peak
2025-10-30,18:00-22:00,13.86,4.16,18.02,peak
2025-10-30,22:00-24:00,8.05,2.42,10.47,off-peak
2025-10-31,00:00-06:00,8.07,2.42,10.49,off-peak
2025-10-31,06:00-09:00,10.68,3.2,13.88,off-peak
2025-10-31,09:00-12:00,12.09,3.63,15.72,peak
2025-10-31,12:00-18:00,9.88,2.96,12.84,off-peak
2025-10-31,18:00-22:00,13.82,4.15,17.96,peak
2025-10-31,22:00-24:00,8.49,2.55,11.04,off-peak
2025-11-01,00:00-06:00,8.43,2.53,10.96,off-peak
2025-11-01,06:00-09:00,10.49,3.15,13.64,off-peak
2025-11-01,09:00-12:00,12.0,3.6,15.6,peak
2025-11-01,12:00-18:00,9.54,2.86,12.4,off-peak
2025-11-01,18:00-22:00,13.84,4.15,17.99,peak
2025-11-01,22:00-24:00,8.1,2.43,10.54,off-peak
2025-11-02,00:00-06:00,7.8,2.34,10.14,off-peak
2025-11-02,06:00-09:00,10.64,3.19,13.83,off-peak
2025-11-02,09:00-12:00,12.26,3.68,15.94,peak
2025-11-02,12:00-18:00,9.61,2.88,12.5,off-peak
2025-11-02,18:00-22:00,14.2,4.26,18.46,peak
2025-11-02,22:00-24:00,8.92,2.68,11.59,off-peak
2025-11-03,00:00-06:00,8.41,2.52,10.93,off-peak
2025-11-03,06:00-09:00,10.65,3.2,13.85,off-peak
2025-11-03,09:00-12:00,12.19,3.66,15.84,peak
2025-11-03,12:00-18:00,10.37,3.11,13.49,off-peak
2025-11-03,18:00-22:00,14.26,4.28,18.54,peak
2025-11-03,22:00-24:00,8.84,2.65,11.49,off-peak
2025-11-04,00:00-06:00,7.65,2.29,9.94,off-peak
2025-11-04,06:00-09:00,10.48,3.15,13.63,off-peak
2025-11-04,09:00-12:00,12.53,3.76,16.29,peak
2025-11-04,12:00-18:00,10.28,3.08,13.36,off-peak
2025-11-04,18:00-22:00,13.83,4.15,17.97,peak
2025-11-04,22:00-24:00,8.35,2.5,10.85,off-peak
2025-11-05,00:00-06:00,8.39,2.52,10.9,off-peak
2025-11-05,06:00-09:00,10.74,3.22,13.96,off-peak
2025-11-05,09:00-12:00,12.64,3.79,16.43,peak
2025-11-05,12:00-18:00,9.62,2.89,12.51,off-peak
2025-11-05,18:00-22:00,13.57,4.07,17.64,peak
2025-11-05,22:00-24:00,8.65,2.59,11.24,off-peak
2025-11-06,00:00-06:00,8.01,2.4,10.42,off-peak
2025-11-06,06:00-09:00,10.98,3.3,14.28,off-peak
2025-11-06,09:00-12:00,12.85,3.86,16.71,peak
2025-11-06,12:00-18:00,10.07,3.02,13.09,off-peak
2025-11-06,18:00-22:00,13.62,4.09,17.71,peak
2025-11-06,22:00-24:00,8.1,2.43,10.53,off-peak
2025-11-07,00:00-06:00,7.96,2.39,10.35,off-peak
2025-11-07,06:00-09:00,10.15,3.04,13.19,off-peak
2025-11-07,09:00-12:00,12.69,3.81,16.49,peak
2025-11-07,12:00-18:00,9.55,2.86,12.41,off-peak
2025-11-07,18:00-22:00,14.49,4.35,18.84,peak
2025-11-07,22:00-24:00,8.95,2.68,11.63,off-peak
2025-11-08,00:00-06:00,8.1,2.43,10.54,off-peak
2025-11-08,06:00-09:00,10.2,3.06,13.26,off-peak
2025-11-08,09:00-12:00,12.28,3.68,15.97,peak
2025-11-08,12:00-18:00,9.79,2.94,12.73,off-peak
2025-11-08,18:00-22:00,13.69,4.11,17.79,peak
2025-11-08,22:00-24:00,8.11,2.43,10.54,off-peak
2025-11-09,00:00-06:00,8.16,2.45,10.61,off-peak
2025-11-09,06:00-09:00,10.75,3.22,13.97,off-peak
2025-11-09,09:00-12:00,12.24,3.67,15.92,peak
2025-11-09,12:00-18:00,10.26,3.08,13.34,off-peak
2025-11-09,18:00-22:00,13.66,4.1,17.76,peak
2025-11-09,22:00-24:00,8.23,2.47,10.7,off-peak
2025-11-10,00:00-06:00,8.28,2.49,10.77,off-peak
2025-11-10,06:00-09:00,10.98,3.29,14.27,off-peak
2025-11-10,09:00-12:00,12.78,3.83,16.61,peak
2025-11-10,12:00-18:00,9.7,2.91,12.61,off-peak
2025-11-10,18:00-22:00,13.8,4.14,17.94,peak
2025-11-10,22:00-24:00,8.64,2.59,11.23,off-peak
2025-11-11,00:00-06:00,8.45,2.54,10.99,off-peak
2025-11-11,06:00-09:00,10.99,3.3,14.29,off-peak
2025-11-11,09:00-12:00,12.59,3.78,16.36,peak
2025-11-11,12:00-18:00,9.94,2.98,12.92,off-peak
2025-11-11,18:00-22:00,13.74,4.12,17.86,peak
2025-11-11,22:00-24:00,8.08,2.42,10.5,off-peak
2025-11-12,00:00-06:00,7.81,2.34,10.15,off-peak
2025-11-12,06:00-09:00,10.56,3.17,13.73,off-peak
2025-11-12,09:00-12:00,12.64,3.79,16.43,peak
2025-11-12,12:00-18:00,9.83,2.95,12.78,off-peak
2025-11-12,18:00-22:00,14.46,4.34,18.8,peak
2025-11-12,22:00-24:00,8.09,2.43,10.52,off-peak
2025-11-13,00:00-06:00,8.21,2.46,10.67,off-peak
2025-11-13,06:00-09:00,10.38,3.11,13.49,off-peak
2025-11-13,09:00-12:00,12.78,3.83,16.61,peak
2025-11-13,12:00-18:00,10.33,3.1,13.44,off-peak
2025-11-13,18:00-22:00,14.23,4.27,18.49,peak
2025-11-13,22:00-24:00,8.57,2.57,11.14,off-peak
2025-11-14,00:00-06:00,7.58,2.27,9.85,off-peak
2025-11-14,06:00-09:00,10.14,3.04,13.18,off-peak
2025-11-14,09:00-12:00,12.6,3.78,16.38,peak
2025-11-14,12:00-18:00,10.46,3.14,13.6,off-peak
2025-11-14,18:00-22:00,14.03,4.21,18.24,peak
2025-11-14,22:00-24:00,8.9,2.67,11.57,off-peak
2025-11-15,00:00-06:00,8.43,2.53,10.95,off-peak
2025-11-15,06:00-09:00,10.12,3.04,13.16,off-peak
2025-11-15,09:00-12:00,12.46,3.74,16.19,peak
2025-11-15,12:00-18:00,10.25,3.08,13.33,off-peak
2025-11-15,18:00-22:00,13.91,4.17,18.08,peak
2025-11-15,22:00-24:00,8.29,2.49,10.78,off-peak
2025-11-16,00:00-06:00,8.41,2.52,10.94,off-peak
2025-11-16,06:00-09:00,10.6,3.18,13.78,off-peak
2025-11-16,09:00-12:00,12.63,3.79,16.42,peak
2025-11-16,12:00-18:00,10.2,3.06,13.26,off-peak
2025-11-16,18:00-22:00,14.47,4.34,18.81,peak
2025-11-16,22:00-24:00,8.62,2.58,11.2,off-peak
2025-11-17,00:00-06:00,7.52,2.25,9.77,off-peak
2025-11-17,06:00-09:00,10.97,3.29,14.26,off-peak
2025-11-17,09:00-12:00,12.23,3.67,15.9,peak
2025-11-17,12:00-18:00,10.46,3.14,13.6,off-peak
2025-11-17,18:00-22:00,13.9,4.17,18.07,peak
2025-11-17,22:00-24:00,8.86,2.66,11.52,off-peak
2025-11-18,00:00-06:00,7.9,2.37,10.27,off-peak
2025-11-18,06:00-09:00,10.63,3.19,13.82,off-peak
2025-11-18,09:00-12:00,12.4,3.72,16.12,peak
2025-11-18,12:00-18:00,10.24,3.07,13.31,off-peak
2025-11-18,18:00-22:00,14.31,4.29,18.6,peak
2025-11-18,22:00-24:00,8.85,2.65,11.5,off-peak
2025-11-19,00:00-06:00,7.72,2.32,10.04,off-peak
2025-11-19,06:00-09:00,10.83,3.25,14.08,off-peak
2025-11-19,09:00-12:00,12.4,3.72,16.13,peak
2025-11-19,12:00-18:00,10.11,3.03,13.14,off-peak
2025-11-19,18:00-22:00,13.56,4.07,17.63,peak
2025-11-19,22:00-24:00,8.6,2.58,11.18,off-peak
2025-11-20,00:00-06:00,8.32,2.5,10.82,off-peak
2025-11-20,06:00-09:00,10.28,3.08,13.37,off-peak
2025-11-20,09:00-12:00,12.46,3.74,16.2,peak
2025-11-20,12:00-18:00,10.32,3.1,13.42,off-peak
2025-11-20,18:00-22:00,13.8,4.14,17.94,peak
2025-11-20,22:00-24:00,8.92,2.68,11.6,off-peak
2025-11-21,00:00-06:00,7.65,2.3,9.95,off-peak
2025-11-21,06:00-09:00,10.48,3.14,13.62,off-peak
2025-11-21,09:00-12:00,12.63,3.79,16.42,peak
2025-11-21,12:00-18:00,9.97,2.99,12.96,off-peak
2025-11-21,18:00-22:00,13.91,4.17,18.09,peak
2025-11-21,22:00-24:00,8.64,2.59,11.23,off-peak
2025-11-22,00:00-06:00,8.39,2.52,10.9,off-peak
2025-11-22,06:00-09:00,10.66,3.2,13.86,off-peak
2025-11-22,09:00-12:00,12.62,3.79,16.41,peak
2025-11-22,12:00-18:00,10.25,3.07,13.32,off-peak
2025-11-22,18:00-22:00,13.9,4.17,18.08,peak
2025-11-22,22:00-24:00,8.02,2.41,10.42,off-peak
2025-11-23,00:00-06:00,8.44,2.53,10.97,off-peak
2025-11-23,06:00-09:00,10.31,3.09,13.4,off-peak
2025-11-23,09:00-12:00,12.77,3.83,16.6,peak
2025-11-23,12:00-18:00,10.09,3.03,13.12,off-peak
2025-11-23,18:00-22:00,14.19,4.26,18.45,peak
2025-11-23,22:00-24:00,8.82,2.65,11.46,off-peak
2025-11-24,00:00-06:00,7.99,2.4,10.39,off-peak
2025-11-24,06:00-09:00,10.03,3.01,13.04,off-peak
2025-11-24,09:00-12:00,12.96,3.89,16.85,peak
2025-11-24,12:00-18:00,10.3,3.09,13.39,off-peak
2025-11-24,18:00-22:00,14.14,4.24,18.39,peak
2025-11-24,22:00-24:00,8.89,2.67,11.56,off-peak
2025-11-25,00:00-06:00,8.42,2.53,10.95,off-peak
2025-11-25,06:00-09:00,10.88,3.26,14.14,off-peak
2025-11-25,09:00-12:00,12.14,3.64,15.79,peak
2025-11-25,12:00-18:00,10.23,3.07,13.3,off-peak
2025-11-25,18:00-22:00,13.82,4.15,17.96,peak
2025-11-25,22:00-24:00,8.04,2.41,10.46,off-peak
2025-11-26,00:00-06:00,7.78,2.33,10.11,off-peak
2025-11-26,06:00-09:00,10.65,3.2,13.85,off-peak
2025-11-26,09:00-12:00,12.91,3.87,16.79,peak
2025-11-26,12:00-18:00,10.19,3.06,13.25,off-peak
2025-11-26,18:00-22:00,14.08,4.22,18.31,peak
2025-11-26,22:00-24:00,8.33,2.5,10.83,off-peak
2025-11-27,00:00-06:00,7.72,2.32,10.04,off-peak
2025-11-27,06:00-09:00,10.55,3.17,13.72,off-peak
2025-11-27,09:00-12:00,12.48,3.75,16.23,peak
2025-11-27,12:00-18:00,10.19,3.06,13.24,off-peak
2025-11-27,18:00-22:00,14.04,4.21,18.25,peak
2025-11-27,22:00-24:00,8.42,2.52,10.94,off-peak
2025-11-28,00:00-06:00,8.35,2.5,10.85,off-peak
2025-11-28,06:00-09:00,10.8,3.24,14.03,off-peak
2025-11-28,09:00-12:00,12.81,3.84,16.66,peak
2025-11-28,12:00-18:00,9.59,2.88,12.47,off-peak
2025-11-28,18:00-22:00,13.65,4.09,17.74,peak
2025-11-28,22:00-24:00,8.2,2.46,10.66,off-peak
2025-11-29,00:00-06:00,8.41,2.52,10.93,off-peak
2025-11-29,06:00-09:00,10.36,3.11,13.47,off-peak
2025-11-29,09:00-12:00,12.66,3.8,16.45,peak
2025-11-29,12:00-18:00,9.54,2.86,12.41,off-peak
2025-11-29,18:00-22:00,14.23,4.27,18.5,peak
2025-11-29,22:00-24:00,8.76,2.63,11.39,off-peak
2025-11-30,00:00-06:00,8.25,2.47,10.72,off-peak
2025-11-30,06:00-09:00,10.04,3.01,13.06,off-peak
2025-11-30,09:00-12:00,12.1,3.63,15.73,peak
2025-11-30,12:00-18:00,10.24,3.07,13.32,off-peak
2025-11-30,18:00-22:00,14.13,4.24,18.36,peak
2025-11-30,22:00-24:00,8.36,2.51,10.87,off-peak
2025-12-01,00:00-06:00,8.05,2.42,10.47,off-peak
2025-12-01,06:00-09:00,10.0,3.0,13.0,off-peak
2025-12-01,09:00-12:00,12.43,3.73,16.16,peak
2025-12-01,12:00-18:00,9.67,2.9,12.57,off-peak
2025-12-01,18:00-22:00,14.47,4.34,18.81,peak
2025-12-01,22:00-24:00,8.32,2.5,10.81,off-peak
2025-12-02,00:00-06:00,8.3,2.49,10.79,off-peak
2025-12-02,06:00-09:00,10.13,3.04,13.17,off-peak
2025-12-02,09:00-12:00,12.18,3.65,15.83,peak
2025-12-02,12:00-18:00,10.2,3.06,13.26,off-peak
2025-12-02,18:00-22:00,14.27,4.28,18.55,peak
2025-12-02,22:00-24:00,8.9,2.67,11.57,off-peak
2025-12-03,00:00-06:00,8.19,2.46,10.65,off-peak
2025-12-03,06:00-09:00,10.71,3.21,13.92,off-peak
2025-12-03,09:00-12:00,12.23,3.67,15.9,peak
2025-12-03,12:00-18:00,10.45,3.13,13.58,off-peak
2025-12-03,18:00-22:00,14.21,4.26,18.48,peak
2025-12-03,22:00-24:00,8.18,2.45,10.63,off-peak
2025-12-04,00:00-06:00,8.15,2.44,10.59,off-peak
2025-12-04,06:00-09:00,10.81,3.24,14.05,off-peak
2025-12-04,09:00-12:00,12.46,3.74,16.2,peak
2025-12-04,12:00-18:00,9.84,2.95,12.79,off-peak
2025-12-04,18:00-22:00,14.36,4.31,18.67,peak
2025-12-04,22:00-24:00,8.85,2.66,11.51,off-peak
2025-12-05,00:00-06:00,8.29,2.49,10.77,off-peak
2025-12-05,06:00-09:00,10.2,3.06,13.27,off-peak
2025-12-05,09:00-12:00,12.56,3.77,16.33,peak
2025-12-05,12:00-18:00,9.94,2.98,12.92,off-peak
2025-12-05,18:00-22:00,14.2,4.26,18.46,peak
2025-12-05,22:00-24:00,8.9,2.67,11.56,off-peak
2025-12-06,00:00-06:00,7.75,2.32,10.07,off-peak
2025-12-06,06:00-09:00,10.31,3.09,13.4,off-peak
2025-12-06,09:00-12:00,12.24,3.67,15.91,peak
2025-12-06,12:00-18:00,10.26,3.08,13.33,off-peak
2025-12-06,18:00-22:00,14.0,4.2,18.2,peak
2025-12-06,22:00-24:00,8.48,2.54,11.02,off-peak
2025-12-07,00:00-06:00,8.0,2.4,10.39,off-peak
2025-12-07,06:00-09:00,10.31,3.09,13.4,off-peak
2025-12-07,09:00-12:00,12.23,3.67,15.9,peak
2025-12-07,12:00-18:00,10.3,3.09,13.39,off-peak
2025-12-07,18:00-22:00,14.13,4.24,18.37,peak
2025-12-07,22:00-24:00,8.72,2.62,11.34,off-peak
2025-12-08,00:00-06:00,7.8,2.34,10.14,off-peak
2025-12-08,06:00-09:00,10.17,3.05,13.22,off-peak
2025-12-08,09:00-12:00,12.27,3.68,15.95,peak
2025-12-08,12:00-18:00,10.39,3.12,13.51,off-peak
2025-12-08,18:00-22:00,13.84,4.15,17.99,peak
2025-12-08,22:00-24:00,8.06,2.42,10.48,off-peak
2025-12-09,00:00-06:00,7.99,2.4,10.39,off-peak
2025-12-09,06:00-09:00,10.33,3.1,13.43,off-peak
2025-12-09,09:00-12:00,12.48,3.74,16.22,peak
2025-12-09,12:00-18:00,10.19,3.06,13.25,off-peak
2025-12-09,18:00-22:00,14.46,4.34,18.79,peak
2025-12-09,22:00-24:00,8.78,2.63,11.41,off-peak
2025-12-10,00:00-06:00,7.99,2.4,10.39,off-peak
2025-12-10,06:00-09:00,10.77,3.23,14.01,off-peak
2025-12-10,09:00-12:00,12.24,3.67,15.91,peak
2025-12-10,12:00-18:00,10.33,3.1,13.43,off-peak
2025-12-10,18:00-22:00,14.05,4.22,18.27,peak
2025-12-10,22:00-24:00,8.81,2.64,11.46,off-peak
2025-12-11,00:00-06:00,8.07,2.42,10.5,off-peak
2025-12-11,06:00-09:00,10.33,3.1,13.43,off-peak
2025-12-11,09:00-12:00,12.11,3.63,15.74,peak
2025-12-11,12:00-18:00,9.97,2.99,12.95,off-peak
2025-12-11,18:00-22:00,14.24,4.27,18.51,peak
2025-12-11,22:00-24:00,8.3,2.49,10.79,off-peak
2025-12-12,00:00-06:00,7.8,2.34,10.14,off-peak
2025-12-12,06:00-09:00,10.77,3.23,14.0,off-peak
2025-12-12,09:00-12:00,12.19,3.66,15.84,peak
2025-12-12,12:00-18:00,9.91,2.97,12.88,off-peak
2025-12-12,18:00-22:00,14.12,4.24,18.35,peak
2025-12-12,22:00-24:00,8.37,2.51,10.88,off-peak
2025-12-13,00:00-06:00,8.46,2.54,11.0,off-peak
2025-12-13,06:00-09:00,10.92,3.28,14.2,off-peak
2025-12-13,09:00-12:00,12.95,3.88,16.83,peak
2025-12-13,12:00-18:00,10.48,3.14,13.63,off-peak
2025-12-13,18:00-22:00,14.47,4.34,18.82,peak
2025-12-13,22:00-24:00,8.32,2.49,10.81,off-peak
2025-12-14,00:00-06:00,8.03,2.41,10.44,off-peak
2025-12-14,06:00-09:00,10.78,3.24,14.02,off-peak
2025-12-14,09:00-12:00,12.72,3.82,16.54,peak
2025-12-14,12:00-18:00,9.76,2.93,12.69,off-peak
2025-12-14,18:00-22:00,13.86,4.16,18.02,peak
2025-12-14,22:00-24:00,8.94,2.68,11.62,off-peak
2025-12-15,00:00-06:00,8.43,2.53,10.96,off-peak
2025-12-15,06:00-09:00,10.73,3.22,13.94,off-peak
2025-12-15,09:00-12:00,12.01,3.6,15.61,peak
2025-12-15,12:00-18:00,10.02,3.0,13.02,off-peak
2025-12-15,18:00-22:00,13.71,4.11,17.82,peak
2025-12-15,22:00-24:00,8.77,2.63,11.41,off-peak
2025-12-16,00:00-06:00,7.58,2.27,9.86,off-peak
2025-12-16,06:00-09:00,10.81,3.24,14.05,off-peak
2025-12-16,09:00-12:00,12.31,3.69,16.0,peak
2025-12-16,12:00-18:00,9.87,2.96,12.83,off-peak
2025-12-16,18:00-22:00,14.19,4.26,18.45,peak
2025-12-16,22:00-24:00,8.23,2.47,10.7,off-peak
2025-12-17,00:00-06:00,8.34,2.5,10.84,off-peak
2025-12-17,06:00-09:00,10.93,3.28,14.21,off-peak
2025-12-17,09:00-12:00,12.99,3.9,16.88,peak
2025-12-17,12:00-18:00,10.19,3.06,13.25,off-peak
2025-12-17,18:00-22:00,14.06,4.22,18.28,peak
2025-12-17,22:00-24:00,8.89,2.67,11.56,off-peak
2025-12-18,00:00-06:00,7.78,2.34,10.12,off-peak
2025-12-18,06:00-09:00,10.53,3.16,13.69,off-peak
2025-12-18,09:00-12:00,12.22,3.67,15.88,peak
2025-12-18,12:00-18:00,9.83,2.95,12.77,off-peak
2025-12-18,18:00-22:00,14.2,4.26,18.46,peak
2025-12-18,22:00-24:00,8.1,2.43,10.53,off-peak
2025-12-19,00:00-06:00,7.99,2.4,10.38,off-peak
2025-12-19,06:00-09:00,10.84,3.25,14.09,off-peak
2025-12-19,09:00-12:00,12.5,3.75,16.24,peak
2025-12-19,12:00-18:00,9.74,2.92,12.66,off-peak
2025-12-19,18:00-22:00,13.86,4.16,18.01,peak
2025-12-19,22:00-24:00,8.58,2.57,11.15,off-peak
2025-12-20,00:00-06:00,8.12,2.44,10.56,off-peak
2025-12-20,06:00-09:00,10.01,3.0,13.01,off-peak
2025-12-20,09:00-12:00,12.18,3.65,15.83,peak
2025-12-20,12:00-18:00,10.19,3.06,13.25,off-peak
2025-12-20,18:00-22:00,13.58,4.07,17.66,peak
2025-12-20,22:00-24:00,8.85,2.66,11.51,off-peak
2025-12-21,00:00-06:00,7.81,2.34,10.15,off-peak
2025-12-21,06:00-09:00,10.79,3.24,14.02,off-peak
2025-12-21,09:00-12:00,12.84,3.85,16.69,peak
2025-12-21,12:00-18:00,10.44,3.13,13.57,off-peak
2025-12-21,18:00-22:00,14.21,4.26,18.47,peak
2025-12-21,22:00-24:00,8.86,2.66,11.52,off-peak
2025-12-22,00:00-06:00,7.77,2.33,10.1,off-peak
2025-12-22,06:00-09:00,10.02,3.0,13.02,off-peak
2025-12-22,09:00-12:00,12.68,3.8,16.48,peak
2025-12-22,12:00-18:00,9.76,2.93,12.68,off-peak
2025-12-22,18:00-22:00,14.25,4.27,18.52,peak
2025-12-22,22:00-24:00,8.38,2.51,10.89,off-peak
2025-12-23,00:00-06:00,8.27,2.48,10.75,off-peak
2025-12-23,06:00-09:00,10.76,3.23,13.99,off-peak
2025-12-23,09:00-12:00,12.44,3.73,16.17,peak
2025-12-23,12:00-18:00,10.36,3.11,13.47,off-peak
2025-12-23,18:00-22:00,13.97,4.19,18.16,peak
2025-12-23,22:00-24:00,8.96,2.69,11.65,off-peak
2025-12-24,00:00-06:00,7.54,2.26,9.8,off-peak
2025-12-24,06:00-09:00,10.54,3.16,13.7,off-peak
2025-12-24,09:00-12:00,12.02,3.61,15.62,peak
2025-12-24,12:00-18:00,9.82,2.94,12.76,off-peak
2025-12-24,18:00-22:00,13.96,4.19,18.15,peak
2025-12-24,22:00-24:00,8.17,2.45,10.62,off-peak
2025-12-25,00:00-06:00,8.31,2.49,10.81,off-peak
2025-12-25,06:00-09:00,10.42,3.13,13.55,off-peak
2025-12-25,09:00-12:00,12.14,3.64,15.79,peak
2025-12-25,12:00-18:00,9.79,2.94,12.73,off-peak
2025-12-25,18:00-22:00,13.63,4.09,17.72,peak
2025-12-25,22:00-24:00,8.54,2.56,11.11,off-peak
2025-12-26,00:00-06:00,7.97,2.39,10.36,off-peak
2025-12-26,06:00-09:00,10.21,3.06,13.27,off-peak
2025-12-26,09:00-12:00,12.97,3.89,16.86,peak
2025-12-26,12:00-18:00,10.16,3.05,13.21,off-peak
2025-12-26,18:00-22:00,13.82,4.15,17.97,peak
2025-12-26,22:00-24:00,8.37,2.51,10.88,off-peak
2025-12-27,00:00-06:00,8.44,2.53,10.98,off-peak
2025-12-27,06:00-09:00,10.58,3.17,13.75,off-peak
2025-12-27,09:00-12:00,12.11,3.63,15.75,peak
2025-12-27,12:00-18:00,10.31,3.09,13.4,off-peak
2025-12-27,18:00-22:00,14.38,4.31,18.69,peak
2025-12-27,22:00-24:00,8.65,2.6,11.25,off-peak
2025-12-28,00:00-06:00,7.55,2.26,9.81,off-peak
2025-12-28,06:00-09:00,10.3,3.09,13.38,off-peak
2025-12-28,09:00-12:00,12.73,3.82,16.55,peak
2025-12-28,12:00-18:00,9.75,2.93,12.68,off-peak
2025-12-28,18:00-22:00,13.94,4.18,18.12,peak
2025-12-28,22:00-24:00,8.28,2.48,10.77,off-peak
2025-12-29,00:00-06:00,7.6,2.28,9.88,off-peak
2025-12-29,06:00-09:00,10.45,3.14,13.59,off-peak
2025-12-29,09:00-12:00,12.63,3.79,16.42,peak
2025-12-29,12:00-18:00,9.79,2.94,12.73,off-peak
2025-12-29,18:00-22:00,13.73,4.12,17.84,peak
2025-12-29,22:00-24:00,8.12,2.44,10.56,off-peak
2025-12-30,00:00-06:00,8.18,2.45,10.64,off-peak
2025-12-30,06:00-09:00,10.23,3.07,13.3,off-peak
2025-12-30,09:00-12:00,12.43,3.73,16.16,peak
2025-12-30,12:00-18:00,9.67,2.9,12.57,off-peak
2025-12-30,18:00-22:00,14.12,4.23,18.35,peak
2025-12-30,22:00-24:00,8.62,2.59,11.21,off-peak
2025-12-31,00:00-06:00,8.36,2.51,10.86,off-peak
2025-12-31,06:00-09:00,10.99,3.3,14.28,off-peak
2025-12-31,09:00-12:00,12.9,3.87,16.77,peak
2025-12-31,12:00-18:00,10.32,3.1,13.42,off-peak
2025-12-31,18:00-22:00,14.38,4.32,18.7,peak
2025-12-31,22:00-24:00,8.05,2.42,10.47,off-peak
