timestamp,day_of_week,hour_of_day,is_weekend,is_peak_hour,station_id,energy_demanded_kwh,charging_duration_minutes,wait_time_minutes,user_satisfaction
2025-02-22T18:56:00,5,18,1,1,25,18.6,100,54,4.006167901559673
2025-03-15T09:35:00,5,9,1,1,8,48.83,167,31,4.052556920676405
2025-06-27T13:51:00,4,13,0,0,24,30.3,49,3,3.2857519226788234
2025-09-21T17:11:00,6,17,1,0,31,29.9,101,55,4.259115393783473
2025-03-16T08:11:00,6,8,1,0,49,32.23,112,25,4.430077437701367
2025-08-02T05:16:00,5,5,1,0,23,50.83,27,40,3.680741492611525
2025-11-16T10:56:00,6,10,1,1,1,19.1,156,26,4.733095963498174
2025-04-10T17:14:00,3,17,0,0,13,39.57,131,55,4.928156832980216
2025-07-05T22:25:00,5,22,1,1,29,37.14,139,54,3.008726539300618
2025-01-23T20:20:00,3,20,0,1,43,56.65,43,43,3.259201302390884
2025-10-08T08:20:00,2,8,0,0,20,64.73,159,36,3.0963720247865925
2025-04-11T21:47:00,4,21,0,1,39,45.03,60,34,3.915399210318588
2025-05-26T13:34:00,0,13,0,0,44,10.2,32,17,4.104138729306756
2025-04-10T01:15:00,3,1,0,0,9,56.01,73,55,4.295426342125843
2025-04-10T12:22:00,3,12,0,1,45,12.52,156,23,4.86161459463298
2025-10-19T17:02:00,6,17,1,0,28,78.22,168,27,4.426413766565235
2025-03-06T03:20:00,3,3,0,0,43,35.75,76,48,3.223024424642553
2025-05-18T20:43:00,6,20,1,1,47,68.48,65,12,3.758188097343872
2025-10-07T01:21:00,1,1,0,0,17,18.71,157,34,3.9857291688948933
2025-04-21T05:16:00,0,5,0,0,12,51.66,43,28,3.9281903189070078
2025-08-16T05:00:00,5,5,1,0,20,41.84,35,46,3.43961069764638
2025-04-02T11:26:00,2,11,0,1,42,63.91,153,6,3.035104726733258
2025-06-02T00:54:00,0,0,0,0,7,34.37,145,11,3.0027072514309365
2025-02-12T20:35:00,2,20,0,1,13,78.19,130,50,3.0471899292910583
2025-11-27T07:32:00,3,7,0,0,23,64.63,64,21,3.3046555713253576
2025-04-14T02:28:00,0,2,0,0,41,75.62,175,12,4.494888813193388
2025-08-06T03:25:00,2,3,0,0,40,75.99,152,55,4.982655803128441
2025-11-27T14:31:00,3,14,0,0,28,64.38,36,58,4.451254400548832
2025-07-18T09:56:00,4,9,0,1,26,69.3,64,18,3.2939254191764196
2025-06-30T07:39:00,0,7,0,0,4,37.17,175,10,3.5198099584856655
2025-02-18T14:51:00,1,14,0,0,38,30.34,76,46,3.1212578521329366
2025-06-23T17:25:00,0,17,0,0,49,75.14,103,51,3.4605018414210296
2025-09-05T21:32:00,4,21,0,1,50,31.13,34,31,4.001207142309415
2025-10-04T13:04:00,5,13,1,0,6,29.23,105,17,4.093719281950253
2025-10-29T12:30:00,2,12,0,1,30,49.26,25,28,3.9626667530713298
2025-08-23T11:32:00,5,11,1,1,17,78.68,96,49,4.707569843409334
2025-06-05T11:05:00,3,11,0,1,41,23.78,118,59,4.989638587931902
2025-11-16T11:10:00,6,11,1,1,37,40.59,38,22,3.1461631240540298
2025-06-03T05:03:00,1,5,0,0,44,65.48,78,33,4.396622314455145
2025-10-26T20:15:00,6,20,1,1,2,77.69,27,12,4.708443812681736
2025-12-18T03:46:00,3,3,0,0,30,54.84,58,16,3.3253994876171316
2025-03-29T17:21:00,5,17,1,0,29,44.92,156,36,3.0180769381585844
2025-04-11T09:42:00,4,9,0,1,21,25.55,123,1,4.029367234242878
2025-04-01T21:36:00,1,21,0,1,27,12.04,127,12,3.0008855628744158
2025-08-16T08:53:00,5,8,1,0,27,76.84,148,31,4.025440495625256
2025-11-23T16:02:00,6,16,1,0,20,16.35,113,34,3.1154058568317975
2025-12-25T13:16:00,3,13,0,0,18,79.47,112,19,4.1476825082090265
2025-03-23T03:00:00,6,3,1,0,50,73.16,173,44,4.948744477358515
2025-12-09T09:58:00,1,9,0,1,11,62.62,152,57,4.9126401867750555
2025-10-05T01:55:00,6,1,1,0,45,25.74,87,4,4.438319793889137
2025-11-08T18:20:00,5,18,1,1,35,32.84,134,18,3.2876287006296274
2025-07-18T14:54:00,4,14,0,0,7,69.21,152,20,4.526216727202616
2025-10-06T09:19:00,0,9,0,1,15,48.12,128,28,3.5106181530078633
2025-05-27T15:38:00,1,15,0,0,46,24.5,87,57,4.881569041006216
2025-07-14T14:23:00,0,14,0,0,27,68.51,43,23,4.309301373731909
2025-11-19T01:56:00,2,1,0,0,49,47.74,135,22,4.862019941770599
2025-12-17T20:40:00,2,20,0,1,6,13.82,157,39,3.4522506624993436
2025-03-26T19:02:00,2,19,0,1,22,61.05,95,37,4.463449473128426
2025-08-27T08:04:00,2,8,0,0,13,39.58,69,29,3.650590268046062
2025-01-25T15:26:00,5,15,1,0,14,18.77,142,46,4.613387039389479
2025-02-08T15:55:00,5,15,1,0,22,37.52,168,7,4.322028508494641
2025-02-28T22:30:00,4,22,0,1,42,59.65,28,16,4.9044435713951895
2025-01-10T21:56:00,4,21,0,1,17,52.11,130,24,3.2598827445358824
2025-12-23T05:48:00,1,5,0,0,1,59.59,70,35,4.944839998080207
2025-03-29T01:39:00,5,1,1,0,15,60.0,142,5,4.841989042193152
2025-06-16T16:33:00,0,16,0,0,41,23.67,160,5,3.671220908539685
2025-11-04T20:02:00,1,20,0,1,17,59.08,95,47,4.124145588805142
2025-07-02T00:16:00,2,0,0,0,3,43.78,119,31,3.7744745423561916
2025-12-05T10:51:00,4,10,0,1,35,10.8,77,32,4.940514219452114
2025-07-08T22:03:00,1,22,0,1,24,59.34,102,5,4.092860632155695
2025-06-17T18:52:00,1,18,0,1,1,31.62,99,5,3.236984717536801
2025-08-28T02:18:00,3,2,0,0,12,25.87,62,9,4.6175799691270765
2025-04-05T03:43:00,5,3,1,0,23,32.16,41,50,4.003030922959468
2025-11-24T06:13:00,0,6,0,0,3,69.55,102,50,3.024313542954774
2025-11-24T00:48:00,0,0,0,0,12,30.13,94,4,3.705917006904713
2025-04-07T04:56:00,0,4,0,0,28,38.32,137,55,4.5675196849682145
2025-11-14T17:47:00,4,17,0,0,41,57.98,142,1,3.4108028169560587
2025-06-16T03:32:00,0,3,0,0,13,64.94,154,14,3.232381913050892
2025-08-03T18:53:00,6,18,1,1,29,17.1,48,23,3.5526382169317072
2025-07-21T08:56:00,0,8,0,0,8,14.73,176,9,3.3587293640244207
2025-01-06T04:27:00,0,4,0,0,41,61.65,90,58,4.210965338428809
2025-04-08T02:15:00,1,2,0,0,2,30.12,93,37,4.937074663399784
2025-10-22T14:37:00,2,14,0,0,20,30.81,167,43,3.9160444233365173
2025-11-18T20:33:00,1,20,0,1,22,77.55,46,9,3.9013729498778265
2025-12-18T15:05:00,3,15,0,0,41,46.8,78,59,3.004037035496468
2025-03-06T18:25:00,3,18,0,1,25,20.84,98,58,4.473070456669586
2025-02-17T20:58:00,0,20,0,1,22,53.76,177,24,3.100977888824816
2025-10-28T03:06:00,1,3,0,0,49,47.94,102,0,3.440967386946608
2025-03-14T12:45:00,4,12,0,1,42,61.76,25,47,4.329989032475547
2025-11-26T17:26:00,2,17,0,0,50,16.48,104,24,3.8680419454175174
2025-09-28T03:28:00,6,3,1,0,9,40.69,166,55,3.4583439024283242
2025-02-12T08:41:00,2,8,0,0,50,59.98,58,48,4.636739132962674
2025-04-21T19:46:00,0,19,0,1,33,25.01,88,42,3.495119540559773
2025-10-23T10:49:00,3,10,0,1,3,25.07,94,15,3.162298357072478
2025-10-31T22:09:00,4,22,0,1,18,66.36,38,35,4.865421016265523
2025-03-18T23:45:00,1,23,0,0,3,53.17,84,54,4.475834786708051
2025-08-26T07:50:00,1,7,0,0,46,35.98,92,5,4.599437527929722
2025-10-22T16:59:00,2,16,0,0,28,74.07,56,8,3.0700158296136113
2025-07-06T20:01:00,6,20,1,1,43,54.66,133,59,3.2887752642673345
2025-12-01T17:33:00,0,17,0,0,22,64.96,23,21,4.0052624852602605
2025-03-02T10:53:00,6,10,1,1,24,74.9,148,54,4.425920015717612
2025-08-30T00:37:00,5,0,1,0,38,17.83,176,4,4.573044764781694
2025-12-14T20:49:00,6,20,1,1,7,60.44,66,19,3.8924024419550873
2025-03-10T00:03:00,0,0,0,0,12,27.5,75,41,4.071107629759345
2025-10-04T19:23:00,5,19,1,1,25,67.97,65,31,4.6186487965705245
2025-02-05T13:41:00,2,13,0,0,49,45.39,58,15,4.752638866284623
2025-08-01T08:05:00,4,8,0,0,45,45.22,169,40,4.717633542336309
2025-03-28T16:11:00,4,16,0,0,23,42.33,177,56,3.0265020670078213
2025-10-12T14:36:00,6,14,1,0,23,22.55,65,51,3.459196321507937
2025-02-14T16:54:00,4,16,0,0,40,70.41,153,43,4.029866699826519
2025-05-30T21:32:00,4,21,0,1,30,11.34,179,41,4.763324964665426
2025-05-02T09:46:00,4,9,0,1,36,18.29,47,10,3.490704628332422
2025-09-04T14:53:00,3,14,0,0,19,33.5,145,27,4.143824407701201
2025-12-29T08:46:00,0,8,0,0,33,40.03,38,2,4.392859614072215
2025-06-24T09:00:00,1,9,0,1,29,45.01,160,53,4.150818774572297
2025-04-03T15:46:00,3,15,0,0,13,58.76,83,28,3.8781911305016568
2025-12-10T16:06:00,2,16,0,0,13,37.43,68,2,3.4086327667979406
2025-11-01T06:52:00,5,6,1,0,1,11.27,36,42,3.1380918126291997
2025-09-10T02:14:00,2,2,0,0,29,53.99,179,25,3.50654476704543
2025-01-25T21:27:00,5,21,1,1,9,47.5,84,28,4.642776725801388
2025-12-02T08:50:00,1,8,0,0,44,33.35,176,18,4.6411975153531735
2025-09-28T02:10:00,6,2,1,0,46,37.15,165,50,3.5617639303724875
2025-07-13T07:21:00,6,7,1,0,6,37.26,123,35,4.695855767526697
2025-04-26T16:44:00,5,16,1,0,18,36.28,64,53,3.866944465511269
2025-08-09T09:28:00,5,9,1,1,3,25.41,83,39,3.137427355447922
2025-03-03T03:58:00,0,3,0,0,11,55.97,126,31,3.016727363753714
2025-08-23T01:48:00,5,1,1,0,9,10.37,143,33,4.545619146580675
2025-07-26T15:24:00,5,15,1,0,36,63.66,77,36,4.042146381016776
2025-11-14T06:31:00,4,6,0,0,17,11.02,63,28,3.773240345267668
2025-04-02T08:27:00,2,8,0,0,6,62.5,164,15,4.517430642327842
2025-10-04T03:41:00,5,3,1,0,37,47.92,81,41,3.61380902638914
2025-09-26T10:53:00,4,10,0,1,16,24.16,78,56,3.483001255985667
2025-04-04T11:09:00,4,11,0,1,44,62.2,99,16,4.1693361803316495
2025-06-27T11:50:00,4,11,0,1,26,41.55,81,31,3.8621737252465786
2025-03-03T05:56:00,0,5,0,0,47,54.57,80,0,4.057448838196871
2025-06-05T20:57:00,3,20,0,1,46,25.31,119,6,3.5292700538507145
2025-07-26T03:31:00,5,3,1,0,23,78.83,103,57,4.397897656974771
2025-07-23T00:27:00,2,0,0,0,8,12.18,82,21,3.067352807748928
2025-04-06T02:14:00,6,2,1,0,5,54.1,65,49,4.567544778034499
2025-08-05T23:45:00,1,23,0,0,40,61.54,123,12,4.650831328247897
2025-09-15T07:10:00,0,7,0,0,33,50.37,57,47,4.653304114921281
2025-05-20T10:30:00,1,10,0,1,27,66.47,128,26,3.4829929705137355
2025-05-23T15:12:00,4,15,0,0,49,77.28,168,50,3.8120236034122215
2025-10-31T20:34:00,4,20,0,1,22,11.01,171,49,4.412317004238108
2025-12-22T22:14:00,0,22,0,1,43,10.37,22,15,3.829630238777894
2025-05-05T09:18:00,0,9,0,1,25,14.85,48,18,3.884587610902271
2025-03-15T10:24:00,5,10,1,1,20,49.86,106,23,3.7582553167512938
2025-07-02T04:58:00,2,4,0,0,5,79.69,31,49,4.299017859414895
2025-04-23T09:19:00,2,9,0,1,38,51.52,51,10,4.665663803738152
2025-06-04T22:53:00,2,22,0,1,18,17.7,94,20,4.263287030165783
2025-12-09T08:58:00,1,8,0,0,25,55.4,169,18,4.495588699518745
2025-11-23T03:00:00,6,3,1,0,15,24.29,169,21,4.15945231419445
2025-07-28T13:13:00,0,13,0,0,50,11.34,131,32,4.219394850305232
2025-02-12T14:11:00,2,14,0,0,40,66.2,150,27,3.9769912653198105
2025-04-04T12:12:00,4,12,0,1,2,50.08,85,35,3.1571156618474543
2025-03-16T07:43:00,6,7,1,0,40,51.59,167,7,3.1330552164217105
2025-07-28T19:51:00,0,19,0,1,16,58.35,26,15,4.725993662717745
2025-08-27T23:47:00,2,23,0,0,27,61.62,107,8,4.994475799807205
2025-07-31T04:41:00,3,4,0,0,17,53.58,138,56,3.9300190350528554
2025-04-05T20:29:00,5,20,1,1,46,33.47,72,54,3.79192317749521
2025-09-30T09:29:00,1,9,0,1,29,15.96,30,33,3.142069778088004
2025-12-30T01:58:00,1,1,0,0,20,13.87,157,31,3.3349821781882154
2025-03-25T02:36:00,1,2,0,0,40,18.01,75,22,4.596586394418374
2025-04-20T07:28:00,6,7,1,0,30,11.44,157,38,3.7311914020079335
2025-05-05T12:31:00,0,12,0,1,36,24.74,105,3,3.2938438471675413
2025-06-15T23:55:00,6,23,1,0,23,16.9,50,54,4.4133510673554
2025-10-29T04:37:00,2,4,0,0,10,45.39,171,34,3.006281812096244
2025-11-12T22:16:00,2,22,0,1,1,42.17,76,54,3.1139574539947366
2025-07-03T01:08:00,3,1,0,0,22,60.75,37,50,4.983545761958499
2025-04-16T14:14:00,2,14,0,0,39,49.38,51,8,4.880838414601493
2025-08-06T20:17:00,2,20,0,1,13,61.91,95,43,4.374078301164961
2025-11-23T02:47:00,6,2,1,0,18,18.63,58,3,3.8322907352812132
2025-08-12T07:12:00,1,7,0,0,45,76.6,153,18,4.472479620267666
2025-07-07T13:30:00,0,13,0,0,4,77.92,91,24,4.483205238903571
2025-07-06T05:37:00,6,5,1,0,28,21.57,175,2,3.3656755597376344
2025-08-14T15:21:00,3,15,0,0,32,74.9,91,56,4.571286207058255
2025-02-01T02:09:00,5,2,1,0,3,72.58,95,48,4.458927539663327
2025-12-15T04:51:00,0,4,0,0,25,11.77,50,20,4.74814354661037
2025-01-13T12:41:00,0,12,0,1,50,13.75,100,53,3.530740223203951
2025-09-30T23:57:00,1,23,0,0,8,74.45,128,22,3.5829218269875875
2025-09-21T14:58:00,6,14,1,0,13,42.76,175,24,4.404976683176938
2025-01-02T21:17:00,3,21,0,1,17,59.29,32,31,3.7516100316921728
2025-08-26T17:12:00,1,17,0,0,43,12.13,168,47,3.680823112228519
2025-04-26T14:08:00,5,14,1,0,10,64.15,72,22,4.25264470331239
2025-11-09T19:08:00,6,19,1,1,47,21.25,94,33,3.431001517735102
2025-10-15T14:11:00,2,14,0,0,33,64.14,155,7,4.844734969340205
2025-09-25T00:42:00,3,0,0,0,40,23.99,134,10,4.136929797015879
2025-12-17T16:32:00,2,16,0,0,32,48.95,104,39,4.858289434423375
2025-12-08T17:37:00,0,17,0,0,37,62.46,73,7,4.550488103669899
2025-08-15T18:10:00,4,18,0,1,24,12.11,134,1,4.335735813401627
2025-12-05T06:27:00,4,6,0,0,17,55.74,47,1,4.239231853889844
2025-10-20T18:51:00,0,18,0,1,4,34.53,62,35,4.926720640892076
2025-11-04T16:40:00,1,16,0,0,36,53.59,102,57,3.5562583109732246
2025-08-26T07:55:00,1,7,0,0,28,28.27,67,39,4.0820057978553255
2025-07-27T17:03:00,6,17,1,0,38,14.33,156,46,3.3255819784124587
2025-03-17T23:54:00,0,23,0,0,14,41.41,53,2,3.493317231610813
2025-04-28T09:08:00,0,9,0,1,26,55.33,123,9,3.354385002022382
2025-06-01T04:02:00,6,4,1,0,27,13.89,34,34,3.4248945543909457
2025-06-30T11:25:00,0,11,0,1,47,38.17,114,49,4.791125696263677
2025-05-12T22:47:00,0,22,0,1,48,29.01,108,1,3.3692649146947384
2025-05-29T19:48:00,3,19,0,1,22,22.13,135,37,4.3643063231232695
2025-09-07T13:51:00,6,13,1,0,15,40.37,40,23,3.233166149111393
2025-03-11T16:42:00,1,16,0,0,48,25.25,110,17,3.211706471755818
2025-08-15T21:39:00,4,21,0,1,23,58.98,59,49,4.121159618002097
2025-06-29T16:07:00,6,16,1,0,11,66.07,24,57,4.1537147622654
2025-11-07T04:55:00,4,4,0,0,45,50.96,92,58,4.189694759003819
2025-12-26T18:29:00,4,18,0,1,11,47.26,95,38,3.3450477538927244
2025-08-08T08:38:00,4,8,0,0,31,64.74,50,51,3.05450002390163
2025-10-05T07:36:00,6,7,1,0,47,50.21,168,14,4.641392321533559
2025-06-15T02:44:00,6,2,1,0,16,35.38,36,16,4.114621150628617
2025-05-21T16:37:00,2,16,0,0,17,35.08,25,34,3.442477392892128
2025-08-27T07:14:00,2,7,0,0,27,64.71,178,52,3.408493517824335
2025-03-01T05:04:00,5,5,1,0,22,15.36,170,24,4.203364328036592
2025-10-30T04:25:00,3,4,0,0,20,27.48,78,49,4.942301814736572
2025-09-30T13:13:00,1,13,0,0,13,25.68,63,54,4.024600693774161
2025-03-04T10:46:00,1,10,0,1,44,58.53,166,19,4.101326758881703
2025-05-02T15:43:00,4,15,0,0,40,32.38,144,16,4.798520717849379
2025-02-19T00:34:00,2,0,0,0,32,62.5,77,13,3.5561990301327127
2025-08-27T03:39:00,2,3,0,0,16,67.91,151,44,3.440177353742773
2025-12-18T12:01:00,3,12,0,1,31,16.7,155,23,4.937349211148714
2025-06-08T08:38:00,6,8,1,0,45,68.55,90,55,3.9292263376179415
2025-04-13T09:56:00,6,9,1,1,16,38.22,165,49,4.354876142456589
2025-08-09T06:59:00,5,6,1,0,34,67.71,170,4,3.0161182066842396
2025-05-02T13:43:00,4,13,0,0,4,63.77,25,31,3.867541132036035
2025-09-28T07:57:00,6,7,1,0,32,29.21,25,47,4.768710300911507
2025-11-19T09:10:00,2,9,0,1,43,78.48,151,3,3.467793862944407
2025-08-02T23:05:00,5,23,1,0,35,76.27,169,47,4.238686908273823
2025-09-08T09:02:00,0,9,0,1,9,52.25,106,13,4.376091114148258
2025-04-23T08:08:00,2,8,0,0,23,14.6,144,46,3.839697395372635
2025-09-13T22:29:00,5,22,1,1,25,21.22,131,46,4.514565956551001
2025-07-25T09:56:00,4,9,0,1,46,37.52,138,40,3.104782591189722
2025-12-21T19:47:00,6,19,1,1,34,15.38,30,20,4.669894411388808
2025-06-22T06:54:00,6,6,1,0,17,26.2,83,1,4.852927595912369
2025-10-25T17:53:00,5,17,1,0,11,39.4,37,34,3.057304855155309
2025-12-12T15:05:00,4,15,0,0,44,31.96,67,41,4.176704441966306
2025-11-29T03:38:00,5,3,1,0,2,14.33,174,26,4.13214329289633
2025-03-13T06:46:00,3,6,0,0,46,23.61,143,11,3.8209915881211094
2025-02-12T16:16:00,2,16,0,0,36,67.21,88,25,3.190721842546007
2025-10-11T21:28:00,5,21,1,1,47,70.95,177,22,3.422251885116075
2025-03-12T12:51:00,2,12,0,1,37,60.93,162,35,4.387611113934824
2025-10-02T12:41:00,3,12,0,1,21,66.38,46,54,3.3077998093875474
2025-05-28T05:35:00,2,5,0,0,2,38.59,35,17,3.113360864331671
2025-12-22T12:18:00,0,12,0,1,23,66.2,81,53,3.5196562758805987
2025-01-22T19:51:00,2,19,0,1,47,30.81,166,37,3.481063170360297
2025-08-27T14:56:00,2,14,0,0,20,57.12,151,49,3.7939843244149483
2025-12-09T10:36:00,1,10,0,1,22,56.99,63,33,3.0600426642981438
2025-05-17T09:30:00,5,9,1,1,7,18.21,178,34,4.155614100502169
2025-07-08T18:30:00,1,18,0,1,32,53.36,135,9,3.854972908180536
2025-11-12T23:16:00,2,23,0,0,32,69.54,65,38,4.868866077506883
2025-04-17T23:00:00,3,23,0,0,11,48.93,23,6,3.032400794678934
2025-11-02T11:30:00,6,11,1,1,17,72.29,111,31,3.5881349243535556
2025-06-30T09:06:00,0,9,0,1,2,52.17,23,43,3.12201428601079
2025-10-23T17:42:00,3,17,0,0,11,69.28,31,2,4.352967499041209
2025-07-01T01:48:00,1,1,0,0,16,10.38,49,19,3.5518453887610937
2025-10-08T09:59:00,2,9,0,1,42,26.33,96,55,4.494156534258058
2025-02-11T14:36:00,1,14,0,0,16,24.86,126,26,4.468302518083292
2025-06-11T01:11:00,2,1,0,0,40,18.85,109,8,4.245464564585666
2025-08-14T15:19:00,3,15,0,0,39,54.2,84,50,4.096290405456044
2025-06-08T13:01:00,6,13,1,0,29,66.42,120,27,3.3318020487415723
2025-12-25T23:20:00,3,23,0,0,10,48.27,120,17,3.2549713602804924
2025-06-11T11:21:00,2,11,0,1,6,60.03,41,13,4.569539363649976
2025-12-22T23:24:00,0,23,0,0,32,57.35,167,17,4.162390847441913
2025-05-31T12:58:00,5,12,1,1,16,25.25,168,39,3.255549305579981
2025-08-19T13:05:00,1,13,0,0,12,32.65,106,13,3.2547389468957624
2025-02-15T14:43:00,5,14,1,0,17,68.21,63,33,3.6365240827714516
2025-10-10T19:22:00,4,19,0,1,40,30.18,98,42,3.000061437690765
2025-10-14T02:16:00,1,2,0,0,28,27.81,51,39,4.788808777297015
2025-07-31T02:04:00,3,2,0,0,9,48.72,172,30,3.7599581579307895
2025-11-21T07:54:00,4,7,0,0,1,32.04,106,31,3.353793901647968
2025-02-23T23:10:00,6,23,1,0,29,16.14,35,34,4.782636412720597
2025-07-12T20:46:00,5,20,1,1,1,38.19,176,19,4.3643833785101975
2025-01-29T15:50:00,2,15,0,0,33,54.27,127,11,4.145285706231169
2025-10-03T08:38:00,4,8,0,0,4,39.82,38,37,3.1850008758779276
2025-06-20T12:12:00,4,12,0,1,22,31.53,130,52,4.593017039447417
2025-02-12T18:07:00,2,18,0,1,8,77.44,134,25,3.5961513010496455
2025-03-18T08:19:00,1,8,0,0,19,68.27,31,14,4.088689775268643
2025-09-24T09:26:00,2,9,0,1,11,12.91,38,5,3.504623854139374
2025-08-18T16:41:00,0,16,0,0,28,72.86,91,58,3.2713766355845584
2025-09-20T10:38:00,5,10,1,1,4,23.3,173,37,4.112929274697644
2025-02-20T20:36:00,3,20,0,1,46,61.27,140,12,4.533054632443254
2025-04-28T21:56:00,0,21,0,1,4,37.72,68,6,3.908367325473412
2025-01-11T21:40:00,5,21,1,1,23,65.3,47,42,4.938643624568358
2025-01-26T21:28:00,6,21,1,1,19,15.37,33,13,3.1222093352392646
2025-12-14T16:02:00,6,16,1,0,16,17.99,112,44,3.230292356790402
2025-08-05T18:37:00,1,18,0,1,42,52.98,83,53,4.296466937615692
2025-11-16T22:24:00,6,22,1,1,42,61.13,100,17,3.3952784411822603
2025-11-26T09:56:00,2,9,0,1,7,46.77,69,37,4.736338590653008
2025-06-10T00:43:00,1,0,0,0,34,12.67,151,42,4.396396861353
2025-09-17T00:06:00,2,0,0,0,30,35.46,54,7,3.6909617074468914
2025-10-19T17:51:00,6,17,1,0,43,49.61,97,56,3.792625250996441
2025-01-16T02:46:00,3,2,0,0,31,51.7,36,38,4.879137178050332
2025-02-08T08:03:00,5,8,1,0,30,15.61,85,43,4.8315764789082545
2025-10-19T17:25:00,6,17,1,0,7,57.49,146,57,4.975499078198377
2025-03-31T12:05:00,0,12,0,1,6,52.23,171,21,3.939037330691267
2025-04-05T04:29:00,5,4,1,0,42,43.69,31,53,4.2358631196925955
2025-09-03T20:11:00,2,20,0,1,29,29.62,136,14,4.220754990636655
2025-06-21T21:17:00,5,21,1,1,3,23.25,127,58,3.393775743551367
2025-01-11T03:58:00,5,3,1,0,18,28.51,117,28,3.136218049447045
2025-06-21T05:41:00,5,5,1,0,25,41.18,104,54,3.4947994941166916
2025-12-17T13:38:00,2,13,0,0,28,39.06,138,48,4.143215298965888
2025-05-30T04:22:00,4,4,0,0,5,63.46,93,58,4.33304395338607
2025-09-28T06:28:00,6,6,1,0,47,20.01,29,27,3.4883232174323062
2025-02-04T05:11:00,1,5,0,0,47,69.84,112,18,4.767129456740381
2025-01-08T22:57:00,2,22,0,1,20,43.21,104,2,3.1423113577558195
2025-12-09T15:12:00,1,15,0,0,3,71.46,79,13,4.919582040809701
2025-11-23T14:06:00,6,14,1,0,38,67.56,41,23,4.049799973451677
2025-01-01T09:42:00,2,9,0,1,16,68.95,132,24,4.873855727462278
2025-12-11T16:59:00,3,16,0,0,26,62.97,97,40,3.332149704667027
2025-10-06T10:05:00,0,10,0,1,47,61.02,44,17,4.856103500457696
2025-02-12T13:27:00,2,13,0,0,18,57.07,82,56,3.110831776884489
2025-02-25T14:08:00,1,14,0,0,40,55.71,87,45,4.977079974091414
2025-11-19T07:05:00,2,7,0,0,16,77.42,113,44,3.473847987793447
2025-01-25T19:53:00,5,19,1,1,18,65.83,85,9,4.093857751970954
2025-06-24T11:46:00,1,11,0,1,13,29.64,166,34,3.6498455888132826
2025-01-26T13:13:00,6,13,1,0,45,25.73,70,42,4.956441337053117
2025-05-31T23:53:00,5,23,1,0,19,33.39,111,59,4.15671952623308
2025-01-28T19:48:00,1,19,0,1,37,58.44,117,34,3.9192891947714745
2025-10-21T12:22:00,1,12,0,1,22,19.47,65,7,3.317473526748619
2025-08-02T20:25:00,5,20,1,1,40,18.93,84,5,3.7108786747281233
2025-03-05T22:42:00,2,22,0,1,43,39.29,177,12,4.187561263886904
2025-12-09T14:32:00,1,14,0,0,21,43.02,170,26,4.140573877462781
2025-03-29T18:46:00,5,18,1,1,40,27.82,154,49,3.0866305465086237
2025-12-13T05:26:00,5,5,1,0,9,62.13,76,30,3.391511212811249
2025-10-23T15:44:00,3,15,0,0,13,40.84,167,36,4.823919168399266
2025-04-02T16:27:00,2,16,0,0,41,22.79,77,49,3.831028126124132
2025-11-27T05:05:00,3,5,0,0,45,32.31,85,39,3.2571929719211052
2025-12-21T00:23:00,6,0,1,0,19,53.8,135,23,4.042754042947482
2025-07-09T00:35:00,2,0,0,0,25,11.58,145,42,4.176187275210894
2025-08-14T18:22:00,3,18,0,1,19,52.82,92,0,3.654841917466896
2025-12-02T11:39:00,1,11,0,1,18,31.45,144,44,4.1759832589276655
2025-05-02T05:31:00,4,5,0,0,41,15.71,58,30,3.343658920715317
2025-01-30T19:17:00,3,19,0,1,24,38.02,92,30,3.0277242718257202
2025-07-10T07:08:00,3,7,0,0,45,65.91,151,16,3.0402756978985797
2025-04-09T19:04:00,2,19,0,1,5,49.52,165,46,4.3581332089912745
2025-01-13T03:41:00,0,3,0,0,45,60.41,114,40,4.759504804588687
2025-07-10T13:08:00,3,13,0,0,30,27.93,118,36,3.2762505862804945
2025-06-13T23:12:00,4,23,0,0,12,34.96,92,51,4.024429415354103
2025-09-03T23:59:00,2,23,0,0,23,53.43,83,38,3.167449875690697
2025-06-06T13:25:00,4,13,0,0,5,63.61,108,30,4.931277950533601
2025-08-24T22:16:00,6,22,1,1,45,57.02,32,57,4.15012114691763
2025-04-16T22:05:00,2,22,0,1,3,31.85,101,10,4.290437151689328
2025-07-11T04:18:00,4,4,0,0,22,38.37,145,46,4.843026783814835
2025-08-04T08:03:00,0,8,0,0,15,62.59,54,54,3.286322715622386
2025-12-24T03:06:00,2,3,0,0,30,33.75,163,46,3.5348305569442156
2025-06-28T07:17:00,5,7,1,0,28,52.0,102,41,4.091847066618
2025-06-22T12:06:00,6,12,1,1,27,64.96,55,24,4.823637257372184
2025-08-03T05:28:00,6,5,1,0,25,13.76,171,10,4.021140817457007
2025-04-25T01:27:00,4,1,0,0,3,22.4,97,50,4.904773504797449
2025-01-21T21:55:00,1,21,0,1,39,62.63,91,50,4.89149940445186
2025-08-12T21:58:00,1,21,0,1,7,19.22,148,28,4.483955459027972
2025-11-08T21:03:00,5,21,1,1,35,71.11,123,6,4.434929981223824
2025-08-07T15:37:00,3,15,0,0,7,36.84,60,58,4.6728843849397395
2025-06-27T03:36:00,4,3,0,0,41,31.55,152,47,4.6591254313661
2025-06-24T02:51:00,1,2,0,0,14,56.97,80,30,3.2839885187041693
